,PREDDEG,CONTROL,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_MEN
2875,1.0,2.0,327.0,0.7584,0.1651,0.0092,0.0245,0.0,0.0,0.0306,0.0031,0.0092,0.1957
2876,1.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2174
2877,1.0,3.0,143.0,0.7063,0.1748,0.014,0.007,0.0,0.007,0.0839,0.0,0.007,0.4615
2878,3.0,1.0,4676.0,0.7089,0.1454,0.0652,0.0154,0.0011,0.0,0.0466,0.0096,0.0077,0.485
2879,3.0,1.0,6823.0,0.8433,0.0428,0.0258,0.0103,0.0021,0.0007,0.0363,0.0198,0.0189,0.4417
2880,3.0,2.0,38.0,0.6842,0.0263,0.1579,0.0789,0.0,0.0,0.0526,0.0,0.0,1.0
2881,1.0,3.0,187.0,0.5989,0.369,0.0,0.016,0.0,0.0053,0.0107,0.0,0.0,0.0374
2882,2.0,3.0,274.0,0.9161,0.0182,0.0328,0.0146,0.0,0.0,0.0182,0.0,0.0,0.3686
2883,1.0,2.0,301.0,0.7674,0.093,0.1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0797
2884,1.0,3.0,31.0,0.2903,0.3226,0.2581,0.0,0.0,0.0,0.0645,0.0,0.0645,0.0323
2885,3.0,2.0,2112.0,0.7874,0.063,0.0696,0.0185,0.0005,0.0014,0.0265,0.0123,0.0208,0.4389
2886,3.0,2.0,1643.0,0.3317,0.0767,0.1363,0.1747,0.003,0.0012,0.0925,0.1552,0.0286,0.4985
2887,2.0,1.0,1175.0,0.703,0.0928,0.1396,0.0162,0.0017,0.0017,0.0409,0.0043,0.0,0.8979
2888,3.0,2.0,117.0,0.9744,0.0,0.0,0.0,0.0,0.0,0.0,0.0256,0.0,1.0
2889,3.0,1.0,25596.0,0.5354,0.1461,0.0861,0.1293,0.0007,0.0008,0.0446,0.0341,0.0228,0.441
2890,4.0,2.0,,,,,,,,,,,
2891,3.0,2.0,767.0,0.7497,0.1186,0.03,0.0104,0.0065,0.0026,0.0339,0.0,0.0482,0.528
2892,3.0,2.0,3727.0,0.5377,0.132,0.113,0.139,0.0011,0.0003,0.0394,0.015,0.0225,0.2519
2893,2.0,3.0,125.0,0.544,0.344,0.04,0.0,0.0,0.008,0.048,0.0,0.016,0.896
2894,2.0,3.0,133.0,0.9624,0.0075,0.0075,0.0,0.0226,0.0,0.0,0.0,0.0,0.9549
2895,2.0,3.0,98.0,0.9796,0.0,0.0102,0.0,0.0,0.0,0.0102,0.0,0.0,0.8776
2896,4.0,2.0,,,,,,,,,,,
2897,3.0,2.0,1534.0,0.7314,0.0776,0.0808,0.0372,0.0007,0.0,0.0398,0.0059,0.0267,0.5215
2898,3.0,2.0,473.0,0.4947,0.186,0.2241,0.0233,0.0063,0.0021,0.0402,0.0233,0.0,0.4609
2899,2.0,2.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7821
2900,1.0,3.0,85.0,0.6353,0.3529,0.0,0.0,0.0,0.0,0.0118,0.0,0.0,0.0235
2901,3.0,2.0,7000.0,0.705,0.0551,0.0987,0.067,0.0006,0.0009,0.037,0.0219,0.0139,0.4567
2902,1.0,2.0,33.0,0.9697,0.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.1212
2903,3.0,2.0,1151.0,0.7585,0.0756,0.053,0.0165,0.0017,0.0009,0.0513,0.0096,0.033,0.5109
2904,3.0,2.0,1165.0,0.8361,0.0352,0.012,0.0077,0.0,0.0026,0.0712,0.0034,0.0318,0.4189
2905,1.0,3.0,58.0,0.8103,0.0517,0.1207,0.0,0.0,0.0,0.0,0.0,0.0172,0.8966
2906,3.0,1.0,14152.0,0.735,0.1128,0.0658,0.0292,0.0018,0.0,0.0335,0.002,0.0199,0.3985
2907,1.0,2.0,117.0,0.7949,0.1197,0.0427,0.0171,0.0,0.0,0.0256,0.0,0.0,0.1624
2908,2.0,3.0,284.0,0.5035,0.3979,0.0141,0.0141,0.007,0.0035,0.0458,0.0035,0.0106,0.0458
2909,3.0,2.0,1073.0,0.7745,0.068,0.028,0.0075,0.0047,0.0019,0.0242,0.0019,0.0895,0.4781
2910,4.0,2.0,,,,,,,,,,,
2911,2.0,1.0,2817.0,0.8775,0.0369,0.0206,0.005,0.0025,0.0007,0.0419,0.0071,0.0078,0.3348
2912,3.0,2.0,2729.0,0.6951,0.1429,0.0586,0.0374,0.0015,0.0007,0.0209,0.0128,0.03,0.4229
2913,3.0,2.0,2134.0,0.7198,0.0539,0.0979,0.0276,0.0014,0.0005,0.0286,0.0567,0.0136,0.4564
2914,2.0,2.0,243.0,0.7695,0.107,0.0947,0.0,0.0,0.0,0.0288,0.0,0.0,1.0
2915,3.0,2.0,664.0,0.7636,0.0723,0.0889,0.0045,0.003,0.006,0.0286,0.0105,0.0226,0.2093
2916,3.0,2.0,36.0,0.9722,0.0,0.0,0.0,0.0,0.0,0.0,0.0278,0.0,1.0
2917,3.0,2.0,3452.0,0.7622,0.06,0.084,0.0209,0.0014,0.0009,0.0385,0.0067,0.0255,0.4366
2918,1.0,3.0,446.0,0.6166,0.0942,0.1502,0.0359,0.009,0.0,0.0336,0.0,0.0605,0.3004
2919,3.0,2.0,7125.0,0.4128,0.0759,0.1126,0.1818,0.0034,0.0017,0.071,0.1105,0.0305,0.4881
2920,3.0,2.0,3060.0,0.7699,0.0379,0.0686,0.0373,0.0023,0.001,0.0242,0.0474,0.0114,0.631
2921,3.0,2.0,4591.0,0.5681,0.1255,0.156,0.0388,0.0054,0.0,0.0131,0.0368,0.0564,0.3962
2922,2.0,2.0,1739.0,0.5975,0.0725,0.1087,0.0184,0.0035,0.0012,0.0236,0.0052,0.1696,0.617
2923,1.0,3.0,623.0,0.2343,0.2006,0.3435,0.0241,0.0032,0.0032,0.0048,0.0,0.1862,0.9294
2924,3.0,2.0,4141.0,0.7723,0.036,0.0995,0.0138,0.0002,0.0024,0.0251,0.0152,0.0355,0.4513
2925,3.0,1.0,5128.0,0.5332,0.1059,0.2453,0.0326,0.0047,0.0004,0.0205,0.0021,0.0554,0.3114
2926,2.0,1.0,11136.0,0.5021,0.0999,0.255,0.0301,0.0038,0.0002,0.0673,0.0011,0.0407,0.3974
2927,3.0,1.0,13850.0,0.7454,0.0484,0.1061,0.0332,0.0014,0.0004,0.0323,0.0113,0.0216,0.432
2928,3.0,2.0,2044.0,0.2348,0.0435,0.0851,0.2255,0.001,0.0,0.0631,0.3278,0.0191,0.3346
2929,3.0,2.0,4090.0,0.7491,0.0345,0.098,0.02,0.0024,0.0005,0.0286,0.0064,0.0604,0.5039
2930,3.0,2.0,2140.0,0.8192,0.0136,0.079,0.0121,0.0009,0.0005,0.0234,0.021,0.0304,0.321
2931,1.0,3.0,134.0,0.2463,0.2164,0.3358,0.0224,0.0,0.0,0.1119,0.0,0.0672,0.0149
2932,3.0,2.0,209.0,0.6986,0.0622,0.1292,0.0096,0.0048,0.0048,0.0048,0.0383,0.0478,0.555
2933,2.0,1.0,1650.0,0.5212,0.3509,0.0909,0.0152,0.0055,0.003,0.0036,0.0,0.0097,0.3467
2934,3.0,2.0,563.0,0.0071,0.9361,0.0124,0.0018,0.0089,0.0,0.0036,0.0071,0.0231,0.5986
2935,3.0,2.0,2900.0,0.8338,0.049,0.051,0.0152,0.0014,0.0007,0.0245,0.0017,0.0228,0.319
2936,3.0,2.0,2679.0,0.6626,0.1669,0.0358,0.0153,0.0034,0.0037,0.0433,0.0175,0.0515,0.3554
2937,2.0,1.0,1609.0,0.4705,0.2846,0.1715,0.0199,0.0025,0.0019,0.041,0.0,0.0081,0.2759
2938,3.0,2.0,1894.0,0.0069,0.8094,0.029,0.0026,0.009,0.0011,0.0,0.1272,0.0148,0.434
2939,3.0,2.0,2427.0,0.7495,0.0239,0.0828,0.0284,0.0045,0.0045,0.0128,0.0622,0.0313,0.4549
2940,3.0,2.0,941.0,0.6727,0.1998,0.0616,0.0074,0.0,0.0,0.0319,0.0159,0.0106,0.3284
2941,1.0,3.0,116.0,0.1638,0.7414,0.0431,0.0086,0.0,0.0,0.0345,0.0,0.0086,0.0172
2942,3.0,1.0,9770.0,0.7898,0.0627,0.0708,0.0204,0.0016,0.0004,0.036,0.0074,0.0108,0.3356
2943,1.0,3.0,39.0,0.5128,0.4615,0.0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0513
2944,1.0,1.0,1017.0,0.3963,0.5034,0.0393,0.0039,0.0108,0.0029,0.0364,0.0,0.0069,0.2625
2945,3.0,1.0,2682.0,0.7617,0.0679,0.0753,0.0175,0.0037,0.0022,0.0485,0.0112,0.0119,0.8691
2946,3.0,2.0,1773.0,0.0237,0.9278,0.0113,0.0056,0.0085,0.0,0.0011,0.022,0.0,0.2916
2947,3.0,1.0,21577.0,0.7811,0.0567,0.0722,0.0274,0.0023,0.001,0.0407,0.0057,0.0129,0.4876
2948,2.0,2.0,153.0,0.0131,0.9542,0.0,0.0065,0.0,0.0065,0.0131,0.0,0.0065,0.4444
2949,3.0,2.0,834.0,0.5564,0.2926,0.0156,0.0072,0.0084,0.0024,0.0635,0.054,0.0,0.4065
2950,3.0,2.0,743.0,0.5559,0.2234,0.031,0.0108,0.004,0.0027,0.0242,0.0538,0.0942,0.4764
2951,3.0,2.0,1045.0,0.3818,0.4163,0.0766,0.0115,0.0077,0.0,0.0316,0.0029,0.0718,0.1541
2952,3.0,2.0,821.0,0.5944,0.1315,0.095,0.0292,0.0341,0.0037,0.039,0.0548,0.0183,0.1681
2953,1.0,1.0,318.0,0.0535,0.9025,0.022,0.0,0.0094,0.0,0.0094,0.0,0.0031,0.3585
2954,3.0,2.0,700.0,0.4771,0.21,0.0557,0.0129,0.0057,0.0029,0.0,0.0,0.2357,0.65
2955,2.0,1.0,2383.0,0.3961,0.3743,0.0193,0.0105,0.0117,0.0,0.0155,0.0013,0.1712,0.358
2956,3.0,1.0,2867.0,0.4754,0.3924,0.0419,0.0146,0.0052,0.0003,0.0363,0.0192,0.0146,0.3373
2957,3.0,2.0,2299.0,0.769,0.0696,0.0587,0.0339,0.0017,0.0004,0.0339,0.0326,0.0,0.4006
2958,2.0,1.0,7884.0,0.5833,0.1994,0.1262,0.0228,0.0019,0.0014,0.0448,0.0048,0.0153,0.3838
2959,2.0,1.0,5213.0,0.6467,0.2037,0.0798,0.0134,0.0046,0.0015,0.038,0.0019,0.0104,0.3509
2960,1.0,3.0,116.0,0.4138,0.5431,0.0259,0.0086,0.0,0.0086,0.0,0.0,0.0,0.0259
2961,1.0,3.0,100.0,0.17,0.81,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.03
2962,3.0,1.0,3392.0,0.645,0.2412,0.023,0.0056,0.005,0.0047,0.0457,0.023,0.0068,0.3143
2963,3.0,2.0,1679.0,0.4485,0.3675,0.0357,0.006,0.0066,0.0006,0.0214,0.0143,0.0995,0.4753
2964,3.0,1.0,334.0,0.7455,0.1198,0.0599,0.024,0.003,0.0,0.0449,0.0,0.003,0.0928
2965,2.0,1.0,7641.0,0.456,0.3452,0.0745,0.0182,0.003,0.0014,0.0577,0.0,0.044,0.3714
2966,3.0,2.0,410.0,0.0049,0.9585,0.022,0.0,0.0049,0.0,0.0098,0.0,0.0,0.4488
2967,3.0,2.0,1226.0,0.4364,0.3124,0.0367,0.0041,0.0057,0.0016,0.0,0.0832,0.1199,0.5865
2968,3.0,2.0,1609.0,0.6308,0.0671,0.0367,0.0031,0.0019,0.0,0.0193,0.0087,0.2324,0.4736
2969,1.0,1.0,1511.0,0.3911,0.5493,0.0245,0.0079,0.0026,0.0,0.0185,0.0,0.006,0.2581
2970,1.0,1.0,3587.0,0.5297,0.3702,0.0594,0.0056,0.0028,0.0006,0.0268,0.0,0.005,0.2997
2971,3.0,2.0,931.0,0.6563,0.1847,0.0634,0.014,0.0,0.0032,0.0462,0.029,0.0032,0.4984
2972,3.0,1.0,2813.0,0.5997,0.2375,0.0675,0.0114,0.0014,0.0011,0.0501,0.0192,0.0121,0.3498
2973,3.0,1.0,1847.0,0.6037,0.1982,0.1018,0.0081,0.0043,0.0011,0.0558,0.0184,0.0087,0.3064
2974,3.0,1.0,26430.0,0.742,0.0873,0.0545,0.0414,0.0015,0.0009,0.0421,0.0201,0.0101,0.4481
2975,2.0,1.0,728.0,0.6662,0.1648,0.0714,0.0151,0.0055,0.0014,0.0481,0.0096,0.0179,0.4409
2976,2.0,1.0,405.0,0.4938,0.3235,0.0519,0.0025,0.0025,0.0,0.0395,0.0395,0.0469,0.4494
2977,2.0,1.0,573.0,0.5113,0.267,0.1012,0.0227,0.0017,0.0052,0.0541,0.0297,0.007,0.459
2978,2.0,1.0,264.0,0.5758,0.2424,0.0833,0.0038,0.0,0.0,0.0492,0.0,0.0455,0.4583
2979,3.0,1.0,9384.0,0.6733,0.1669,0.061,0.0095,0.0035,0.0014,0.0427,0.0091,0.0327,0.449
2980,3.0,1.0,2063.0,0.0228,0.9418,0.0063,0.0019,0.0034,0.001,0.0116,0.0005,0.0107,0.4479
2981,3.0,1.0,4496.0,0.4784,0.337,0.0772,0.0291,0.0013,0.0009,0.046,0.0142,0.0158,0.3278
2982,4.0,2.0,,,,,,,,,,,
2983,2.0,2.0,1039.0,0.4408,0.3792,0.1184,0.0087,0.0019,0.0,0.0472,0.0038,0.0,0.4514
2984,2.0,1.0,4974.0,0.534,0.2658,0.1003,0.0342,0.0024,0.001,0.0478,0.0,0.0145,0.3876
2985,2.0,1.0,2060.0,0.4893,0.4189,0.051,0.0102,0.0,0.0112,0.0155,0.0,0.0039,0.315
2986,1.0,1.0,4916.0,0.7655,0.0976,0.0665,0.0151,0.0031,0.0,0.0391,0.0,0.0132,0.4593
2987,2.0,1.0,8755.0,0.5446,0.2768,0.0861,0.0187,0.0035,0.0018,0.0485,0.0,0.0199,0.3808
2988,3.0,2.0,402.0,0.005,0.9751,0.0,0.0,0.0,0.0,0.0,0.0199,0.0,0.4204
2989,1.0,1.0,390.0,0.3615,0.6103,0.0026,0.0026,0.0026,0.0,0.0026,0.0,0.0179,0.1692
2990,3.0,1.0,3765.0,0.523,0.3256,0.0675,0.0194,0.0024,0.0019,0.051,0.009,0.0003,0.327
2991,3.0,2.0,1759.0,0.7953,0.0733,0.0557,0.0199,0.0028,0.0006,0.0352,0.0171,0.0,0.4844
2992,1.0,1.0,3215.0,0.5661,0.2373,0.0896,0.018,0.0047,0.0016,0.0709,0.0,0.0118,0.3935
2993,3.0,2.0,1658.0,0.8142,0.029,0.0386,0.0181,0.0066,0.0,0.0253,0.0676,0.0006,0.3697
2994,1.0,3.0,53.0,0.7547,0.0189,0.0377,0.0,0.1132,0.0,0.0755,0.0,0.0,0.0189
2995,3.0,1.0,2042.0,0.8697,0.0069,0.0402,0.0044,0.0196,0.001,0.0362,0.0122,0.0098,0.3379
2996,3.0,1.0,1910.0,0.8063,0.0408,0.0492,0.0215,0.0073,0.0052,0.0335,0.0225,0.0136,0.6911
2997,3.0,2.0,654.0,0.8287,0.0092,0.0642,0.0122,0.0199,0.0031,0.0459,0.0153,0.0015,0.4633
2998,1.0,3.0,88.0,0.75,0.0114,0.0114,0.0227,0.1023,0.0,0.1023,0.0,0.0,0.0455
2999,2.0,1.0,1803.0,0.883,0.0105,0.0233,0.0111,0.0266,0.0022,0.0,0.005,0.0383,0.5369
3000,1.0,2.0,24.0,0.875,0.0,0.0417,0.0417,0.0,0.0,0.0,0.0417,0.0,0.0833
3001,2.0,1.0,986.0,0.8834,0.003,0.0375,0.0142,0.0284,0.002,0.0243,0.002,0.0051,0.6694
3002,3.0,2.0,666.0,0.7387,0.0556,0.0691,0.006,0.0195,0.0045,0.03,0.0541,0.0225,0.5225
3003,3.0,3.0,937.0,0.4194,0.2839,0.1323,0.0203,0.0256,0.0053,0.0277,0.0,0.0854,0.4557
3004,3.0,2.0,36.0,0.9167,0.0278,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.6111
3005,3.0,1.0,1344.0,0.8125,0.029,0.0513,0.0186,0.0193,0.0007,0.035,0.0275,0.006,0.4063
3006,2.0,1.0,1353.0,0.0251,0.0007,0.0037,0.0,0.9593,0.0007,0.0103,0.0,0.0,0.2882
3007,3.0,2.0,547.0,0.6362,0.1133,0.0475,0.0238,0.0366,0.0055,0.0987,0.0,0.0384,0.4168
3008,1.0,2.0,17.0,0.7647,0.0588,0.1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0588
3009,3.0,1.0,1976.0,0.835,0.0127,0.0536,0.0137,0.0096,0.0,0.0339,0.0182,0.0233,0.7707
3010,3.0,1.0,8651.0,0.8719,0.0202,0.0255,0.0113,0.0101,0.0002,0.0209,0.0279,0.0119,0.4651
3011,3.0,1.0,688.0,0.0712,0.0,0.0,0.0,0.9288,0.0,0.0,0.0,0.0,0.2195
3012,3.0,2.0,1306.0,0.8047,0.0436,0.0291,0.01,0.0054,0.0008,0.0827,0.0077,0.0161,0.3576
3013,1.0,2.0,28.0,0.9643,0.0,0.0,0.0,0.0,0.0,0.0357,0.0,0.0,0.25
3014,2.0,1.0,131.0,0.0229,0.0458,0.0,0.0,0.9313,0.0,0.0,0.0,0.0,0.4275
3015,2.0,1.0,2075.0,0.8328,0.0588,0.0357,0.0193,0.0198,0.001,0.0188,0.0,0.014,0.4636
3016,1.0,3.0,131.0,0.8321,0.0611,0.0611,0.0076,0.0,0.0,0.0305,0.0,0.0076,0.0076
3017,3.0,1.0,5328.0,0.8256,0.0353,0.045,0.0131,0.0161,0.0002,0.0353,0.0197,0.0096,0.3696
3018,2.0,1.0,826.0,0.7579,0.0133,0.0521,0.0194,0.1065,0.0061,0.0327,0.0,0.0121,0.431
3019,3.0,2.0,57.0,0.0,0.9298,0.0,0.0175,0.0,0.0,0.0,0.0526,0.0,0.6316
3020,1.0,3.0,79.0,0.8861,0.0506,0.0633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,1.0,1.0,221.0,0.8507,0.0407,0.0633,0.009,0.0,0.0,0.0317,0.0,0.0045,0.6697
3022,3.0,1.0,7490.0,0.5619,0.213,0.0963,0.0223,0.0032,0.0017,0.0637,0.0052,0.0327,0.3929
3023,3.0,2.0,888.0,0.4392,0.4426,0.0484,0.0236,0.0056,0.0011,0.0113,0.0,0.0282,0.0923
3024,3.0,2.0,7050.0,0.787,0.0512,0.0756,0.0243,0.0021,0.001,0.0414,0.007,0.0105,0.3482
3025,3.0,2.0,2372.0,0.527,0.3149,0.0299,0.0038,0.0042,0.0008,0.0578,0.0375,0.024,0.5215
3026,3.0,2.0,869.0,0.8389,0.0552,0.0414,0.0023,0.0035,0.0046,0.023,0.0207,0.0104,0.4764
3027,3.0,2.0,1601.0,0.7227,0.0918,0.0606,0.0112,0.0075,0.0012,0.0369,0.0462,0.0219,0.4266
3028,2.0,1.0,5058.0,0.6934,0.1382,0.0913,0.0172,0.0028,0.0004,0.0482,0.0042,0.0043,0.3577
3029,3.0,2.0,1261.0,0.272,0.2141,0.1023,0.0325,0.0119,0.0008,0.1047,0.0468,0.2149,0.4465
3030,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3031,1.0,3.0,120.0,0.4417,0.4167,0.1083,0.0,0.0083,0.0083,0.0167,0.0,0.0,0.025
3032,1.0,1.0,2131.0,0.824,0.069,0.077,0.0108,0.0047,0.0014,0.0023,0.0,0.0108,0.4237
3033,2.0,1.0,4265.0,0.7522,0.0778,0.0943,0.0159,0.0033,0.0002,0.0373,0.0028,0.0162,0.3796
3034,1.0,3.0,1370.0,0.0964,0.5321,0.0489,0.0044,0.0088,0.0036,0.008,0.0,0.2978,0.073
3035,1.0,1.0,252.0,0.5397,0.3452,0.0357,0.0,0.0,0.0,0.0635,0.004,0.0119,0.5833
3036,3.0,2.0,1870.0,0.6005,0.1182,0.0647,0.016,0.0086,0.0,0.0,0.0401,0.1519,0.4128
3037,3.0,2.0,2945.0,0.7127,0.0733,0.0927,0.038,0.0044,0.0014,0.0173,0.0333,0.0268,0.3929
3038,1.0,1.0,622.0,0.6801,0.1383,0.0836,0.0048,0.0048,0.0048,0.0627,0.0048,0.0161,0.5932
3039,2.0,3.0,48.0,0.2708,0.5,0.0208,0.0,0.0,0.0,0.0625,0.0,0.1458,0.0625
3040,1.0,1.0,1981.0,0.7128,0.1954,0.0444,0.005,0.0015,0.001,0.0298,0.0,0.0101,0.2837
3041,3.0,1.0,9768.0,0.7641,0.0674,0.0396,0.0157,0.0012,0.0003,0.0394,0.013,0.0593,0.3808
3042,1.0,3.0,216.0,0.6157,0.3287,0.0463,0.0093,0.0,0.0,0.0,0.0,0.0,0.0556
3043,1.0,1.0,455.0,0.8637,0.0198,0.0462,0.0022,0.0154,0.0,0.0352,0.0022,0.0154,0.5714
3044,1.0,3.0,50.0,0.82,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.02
3045,3.0,2.0,914.0,0.0055,0.7604,0.0109,0.0055,0.0,0.0,0.0186,0.1193,0.0799,0.3337
3046,3.0,2.0,261.0,0.7854,0.0881,0.0421,0.0,0.0,0.0,0.023,0.0077,0.0536,0.5441
3047,3.0,2.0,1422.0,0.8812,0.0408,0.0007,0.0077,0.007,0.0007,0.0077,0.0183,0.0359,0.4423
3048,1.0,1.0,274.0,0.8358,0.0547,0.0328,0.0036,0.0073,0.0,0.0474,0.0036,0.0146,0.5584
3049,1.0,1.0,279.0,0.8495,0.0717,0.0251,0.0108,0.0036,0.0,0.0251,0.0036,0.0108,0.7133
3050,1.0,1.0,444.0,0.8581,0.0653,0.027,0.0023,0.0068,0.0,0.018,0.0,0.0225,0.4865
3051,1.0,1.0,201.0,0.9502,0.0,0.0149,0.0,0.01,0.0,0.0149,0.0,0.01,0.5572
3052,2.0,1.0,2776.0,0.6517,0.2194,0.04,0.0079,0.0011,0.0004,0.0411,0.0018,0.0367,0.2799
3053,2.0,2.0,191.0,0.822,0.1204,0.0314,0.0052,0.0,0.0,0.0209,0.0,0.0,0.4188
3054,3.0,2.0,657.0,0.8265,0.0472,0.0259,0.003,0.0015,0.0,0.0289,0.0335,0.0335,0.4855
3055,1.0,3.0,273.0,0.5238,0.2784,0.0989,0.022,0.0,0.0037,0.022,0.0,0.0513,0.0403
3056,3.0,2.0,1301.0,0.8025,0.0638,0.0085,0.0154,0.0031,0.0023,0.0377,0.0307,0.0361,0.3613
3057,2.0,3.0,4580.0,0.5461,0.3155,0.0242,0.017,0.0066,0.0035,0.038,0.0332,0.0159,0.1393
3058,3.0,2.0,1047.0,0.0115,0.7803,0.0115,0.001,0.001,0.001,0.0124,0.0048,0.1767,0.5349
3059,3.0,2.0,613.0,0.0033,0.969,0.0082,0.0,0.0,0.0,0.0,0.0196,0.0,0.3507
3060,3.0,2.0,3412.0,0.8189,0.0472,0.0188,0.0135,0.0029,0.0015,0.0396,0.0287,0.029,0.3751
3061,3.0,2.0,1575.0,0.7937,0.0565,0.0502,0.019,0.0114,0.0,0.0,0.0559,0.0133,0.2813
3062,1.0,1.0,382.0,0.8691,0.0183,0.0602,0.0,0.0052,0.0,0.0131,0.0105,0.0236,0.5183
3063,3.0,2.0,741.0,0.7328,0.085,0.0486,0.0027,0.0067,0.0013,0.0337,0.0526,0.0364,0.4372
3064,3.0,2.0,975.0,0.7149,0.1056,0.0595,0.0113,0.0041,0.001,0.0472,0.0451,0.0113,0.4605
3065,1.0,1.0,88.0,0.8182,0.0795,0.0341,0.0,0.0,0.0,0.0455,0.0,0.0227,0.8068
3066,1.0,3.0,326.0,0.4448,0.3896,0.0521,0.0123,0.0031,0.0,0.0061,0.0,0.092,0.227
3067,4.0,2.0,,,,,,,,,,,
3068,1.0,1.0,836.0,0.2153,0.6651,0.0323,0.0215,0.0012,0.0012,0.0359,0.006,0.0215,0.6675
3069,3.0,1.0,14591.0,0.4277,0.3834,0.0819,0.0395,0.0018,0.0002,0.0391,0.0127,0.0136,0.3931
3070,4.0,2.0,,,,,,,,,,,
3071,3.0,1.0,17713.0,0.6536,0.1558,0.0797,0.0392,0.0025,0.0012,0.0384,0.0189,0.0108,0.456
3072,4.0,2.0,,,,,,,,,,,
3073,1.0,1.0,623.0,0.8732,0.0257,0.061,0.0032,0.0016,0.0,0.0273,0.0064,0.0016,0.7673
3074,2.0,1.0,4204.0,0.7079,0.1063,0.0987,0.024,0.0019,0.0014,0.0388,0.004,0.0169,0.3758
3075,1.0,1.0,493.0,0.645,0.1481,0.1055,0.0385,0.0061,0.0,0.0426,0.0081,0.0061,0.7039
3076,1.0,3.0,1464.0,0.5581,0.3026,0.0997,0.0096,0.0041,0.0,0.0164,0.0,0.0096,0.9372
3077,2.0,1.0,5436.0,0.4971,0.2873,0.108,0.0381,0.0018,0.0026,0.0384,0.0042,0.0224,0.3591
3078,1.0,1.0,329.0,0.7173,0.2006,0.0456,0.0,0.003,0.003,0.0182,0.0,0.0122,0.614
3079,1.0,1.0,161.0,0.795,0.0932,0.0435,0.0,0.0,0.0,0.0559,0.0,0.0124,0.4969
3080,1.0,1.0,281.0,0.8648,0.0819,0.0249,0.0036,0.0,0.0036,0.0107,0.0036,0.0071,0.6797
3081,3.0,2.0,1983.0,0.6606,0.0933,0.061,0.0681,0.001,0.0015,0.0535,0.06,0.001,0.4155
3082,1.0,1.0,171.0,0.3567,0.5439,0.0292,0.0,0.0117,0.0,0.0526,0.0,0.0058,0.2924
3083,2.0,1.0,3382.0,0.8584,0.0284,0.0467,0.0077,0.0012,0.0015,0.0325,0.0024,0.0213,0.335
3084,1.0,1.0,381.0,0.8451,0.0551,0.0315,0.0026,0.0026,0.0,0.0341,0.0079,0.021,0.664
3085,2.0,1.0,5963.0,0.2552,0.6032,0.0761,0.0208,0.0013,0.0017,0.0277,0.006,0.0079,0.3451
3086,1.0,1.0,431.0,0.7889,0.0673,0.0673,0.007,0.0,0.0,0.0348,0.0139,0.0209,0.7958
3087,3.0,2.0,1725.0,0.822,0.0371,0.0539,0.0116,0.0,0.0,0.0336,0.04,0.0017,0.4719
3088,1.0,1.0,167.0,0.9701,0.0,0.018,0.0,0.0,0.0,0.012,0.0,0.0,0.5868
3089,1.0,1.0,350.0,0.8714,0.0057,0.06,0.0,0.0057,0.0029,0.0286,0.0,0.0257,0.6514
3090,1.0,1.0,336.0,0.872,0.0119,0.0774,0.0,0.0,0.0,0.0149,0.003,0.0208,0.753
3091,1.0,1.0,511.0,0.6086,0.2661,0.0548,0.0039,0.002,0.0,0.045,0.002,0.0176,0.6693
3092,1.0,1.0,727.0,0.6699,0.1884,0.0591,0.0083,0.0014,0.0014,0.0468,0.011,0.0138,0.5708
3093,2.0,1.0,6870.0,0.79,0.0607,0.0691,0.0217,0.0031,0.0013,0.0357,0.006,0.0125,0.4859
3094,3.0,2.0,2303.0,0.3999,0.0647,0.2696,0.1316,0.0004,0.0043,0.0695,0.0591,0.0009,0.4512
3095,4.0,2.0,,,,,,,,,,,
3096,3.0,2.0,962.0,0.7266,0.0759,0.0551,0.0094,0.0021,0.0042,0.0301,0.0686,0.0281,0.3586
3097,3.0,1.0,9970.0,0.7458,0.0987,0.0613,0.0284,0.0026,0.0006,0.028,0.0072,0.0274,0.4166
3098,3.0,1.0,24957.0,0.7897,0.05,0.0551,0.0384,0.001,0.0005,0.0456,0.0079,0.0118,0.4598
3099,3.0,1.0,4743.0,0.7799,0.1301,0.0361,0.0082,0.0019,0.0004,0.0369,0.0046,0.0019,0.3926
3100,1.0,3.0,329.0,0.9301,0.0274,0.0213,0.0061,0.0,0.0152,0.0,0.0,0.0,0.0365
